sample_id,router_task,ground_truth_type,c_model,c_latency,c_cost,c_correct,c_cascaded,a_model,a_latency,a_cost,a_correct,prompt_tokens,completion_tokens
ai2d_00236_c3bcc1a3b7fed8d0,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,56.382179260253906,0.0,True,False,qwen3_vl_8b_thinking,5868.208169937134,0.0,False,0,0
chart2text_01329_0c9f9332700e0eba,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1363.9957904815674,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4600.919961929321,0.00010700000000000001,False,23,512
chart2text_01693_d03b3245a34a7de9,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,798.748254776001,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,6078.3491134643555,0.0,False,0,0
chart2text_00546_152c912b1a232a62,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1053.208827972412,5.22e-05,False,True,qwen3_vl_8b_thinking,4656.064987182617,0.00010680000000000001,False,22,512
aokvqa_01800_365e824b61a1cfec,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1422.5578308105469,0.0,False,False,qwen3_vl_8b_thinking,4176.433086395264,9.88e-05,False,48,446
chartqa_00379_12285208e1879acb,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,137.5570297241211,7.600000000000001e-06,False,True,qwen3_vl_8b_thinking,2019.3679332733154,4.68e-05,False,26,208
aokvqa_00906_22b72e3b1713587d,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1718.3988094329834,0.0,False,False,qwen3_vl_8b_thinking,4724.43413734436,0.000114,False,58,512
chartqa_00031_fb045a0f5553a850,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,402.9228687286377,2.1599999999999996e-05,False,True,qwen3_vl_8b_thinking,3601.6719341278076,8.44e-05,False,33,389
ai2d_01442_116324ff8d75c3f8,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,61.89298629760742,0.0,True,False,qwen3_vl_8b_thinking,4705.69920539856,0.00011180000000000001,False,47,512
aokvqa_01347_5cede5976c8ec44a,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,356.6310405731201,0.0,True,False,qwen2_5_vl_3b,310.0240230560303,1.4600000000000003e-05,False,63,10
ai2d_00579_859ac2425163f84d,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,46.13924026489258,0.0,True,False,qwen2_5_vl_3b,215.90685844421387,1.34e-05,False,65,2
ai2d_01092_4d65ae165d7970e4,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,62.89935111999512,0.0,False,False,qwen2_5_vl_3b,191.80798530578613,1.1e-05,False,53,2
aokvqa_00278_a549a6bd70f9b92c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2188.380002975464,0.0,False,False,qwen2_5_vl_3b,5714.492082595825,0.0,False,0,0
ai2d_00238_e6ccf60586f429db,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.95715141296387,0.0,True,False,qwen3_vl_8b_thinking,1999.3648529052734,5.080000000000001e-05,False,59,195
chart2text_00917_ec14b5c51e1f1c5a,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,895.6921100616455,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4638.451814651489,0.00010700000000000001,False,23,512
ai2d_01832_abe133c47ba42575,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.7571907043457,0.0,True,False,qwen3_vl_8b_thinking,4655.294179916382,0.00011220000000000002,False,49,512
chart2text_00160_31c4242b64d54244,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,483.26921463012695,2.48e-05,False,True,qwen3_vl_8b_thinking,5892.870903015137,0.0,False,0,0
aokvqa_00558_b09519632406a8f3,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1020.3840732574463,0.0,False,False,qwen2_5_vl_3b,5763.85498046875,0.0,False,0,0
aokvqa_00908_39a12024729826cd,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,653.0168056488037,0.0,False,False,qwen2_5_vl_3b,605.1487922668457,2.1600000000000003e-05,False,55,53
ai2d_01450_18719354035439a6,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,71.56801223754883,0.0,True,False,qwen3_vl_8b_thinking,1725.4929542541504,4.3200000000000007e-05,False,45,171
chart2text_00548_7ece467d848674c6,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,736.8776798248291,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,4299.72767829895,9.82e-05,False,21,470
chart2text_01331_8ca534169e1d5372,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,494.59195137023926,2.48e-05,False,True,qwen3_vl_8b_thinking,5826.941013336182,0.0,False,0,0
aokvqa_01804_cef7cf23935be1f1,knowledge_vqa,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,471.829891204834,3.08e-05,False,True,qwen3_vl_8b_thinking,4710.90292930603,0.000114,False,58,512
aokvqa_00294_64e01b042b86b22e,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1138.6220455169678,0.0,False,False,qwen3_vl_8b_thinking,5804.520130157471,0.0,False,0,0
chart2text_01695_400202b9d932a220,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,818.3190822601318,3.96e-05,False,True,qwen3_vl_8b_thinking,4725.282192230225,0.0001062,False,19,512
chartqa_00384_4d0c0bf7be0d7dd2,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,423.90894889831543,1.36e-05,False,True,qwen3_vl_8b_thinking,4576.586961746216,0.00010680000000000001,False,22,512
chartqa_00033_1c17cb24fd63b8bb,chart_reasoning,exact,Qwen/Qwen2.5-VL-7B-Instruct,772.6619243621826,0.0,False,False,qwen3_vl_8b_thinking,5929.182291030884,0.0,False,0,0
ai2d_00591_06d34dff6d1f8abc,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,121.35195732116699,1.1400000000000001e-05,True,True,qwen2_5_vl_3b,261.3980770111084,1.1400000000000001e-05,False,55,2
chart2text_00925_0167fd40d93d951e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,815.047025680542,3.96e-05,False,True,qwen2_5_vl_3b,5678.890943527222,0.0,False,0,0
ai2d_01839_f4b61a6a382b22f4,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.132057189941406,0.0,True,False,qwen2_5_vl_3b,203.887939453125,1.1e-05,False,53,2
ai2d_00264_4ff7e543820692d4,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,55.23395538330078,0.0,True,False,qwen2_5_vl_3b,185.6071949005127,1.22e-05,False,59,2
chart2text_00170_82d2b46b85b5b6c9,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,886.2037658691406,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4633.9991092681885,0.00010700000000000001,False,23,512
aokvqa_01356_54897adb61bac66e,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,803.9648532867432,0.0,True,False,qwen3_vl_8b_thinking,4639.461994171143,0.00011220000000000002,False,49,512
aokvqa_00576_2a3d3722ad75fa1f,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,430.0539493560791,0.0,True,False,qwen3_vl_8b_thinking,5909.963607788086,0.0,False,0,0
ai2d_01093_97317ed2ea3c453e,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,53.050994873046875,0.0,True,False,qwen3_vl_8b_thinking,6129.363298416138,0.0,False,0,0
chart2text_01342_b39a6cdac6df6a1f,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,666.4540767669678,1.58e-05,False,True,qwen3_vl_8b_thinking,4655.241012573242,0.00010660000000000002,False,21,512
chart2text_00551_d8d0dde238437ef7,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,796.6480255126953,1.34e-05,False,True,qwen3_vl_8b_thinking,4241.562128067017,9.780000000000002e-05,False,21,468
aokvqa_01805_312ece6f25ca816c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,774.1498947143555,0.0,True,False,qwen3_vl_8b_thinking,5779.069900512695,0.0,False,0,0
ai2d_01458_1a49a5a2a7d124f8,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,137.87174224853516,1.28e-05,False,True,qwen3_vl_8b_thinking,4672.030925750732,0.00011300000000000001,False,53,512
aokvqa_00931_b565cb6a089193b1,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,704.3800354003906,0.0,True,False,qwen3_vl_8b_thinking,5981.855154037476,0.0,False,0,0
chart2text_01696_50cf4ab4e8f08812,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,448.00591468811035,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,4652.568101882935,0.00010600000000000002,False,18,512
aokvqa_00305_066cef5966abfb5b,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1932.5711727142334,0.0,False,False,qwen3_vl_8b_thinking,5728.742837905884,0.0,False,0,0
chartqa_00051_cf22ef83e812d5d8,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,187.9100799560547,7.8e-06,False,True,qwen3_vl_8b_thinking,4499.00484085083,0.0001044,False,24,498
aokvqa_01376_dbb098518d43a5a9,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,692.8350925445557,0.0,False,False,qwen2_5_vl_3b,708.1351280212402,2.4e-05,False,57,63
chart2text_00929_a744daf7f794b7db,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1396.677017211914,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5657.486200332642,0.0,False,0,0
chartqa_00385_1f1029dde286501f,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,2274.3849754333496,8.400000000000001e-06,False,True,qwen3_vl_8b_thinking,5662.382125854492,0.0,False,0,0
ai2d_00601_1b7dba46379d0ef9,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,58.609962463378906,0.0,True,False,qwen3_vl_8b_thinking,4105.930805206299,0.00010120000000000001,False,52,454
ai2d_00294_aa5da3c36452aae2,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,110.69107055664062,1.1e-05,False,True,qwen2_5_vl_3b,224.1048812866211,1.28e-05,False,62,2
chart2text_00177_ae7b07e99b8bd15c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1318.2930946350098,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5934.587001800537,0.0,False,0,0
aokvqa_00577_4d338c6fa1969b3b,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1998.5260963439941,0.0,False,False,qwen3_vl_8b_thinking,5899.94478225708,0.0,False,0,0
ai2d_01098_c7339dab7363d279,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,56.62417411804199,0.0,True,False,qwen3_vl_8b_thinking,5944.988012313843,0.0,False,0,0
ai2d_01840_8d26cfc40eb24c5d,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.469844818115234,0.0,False,False,qwen3_vl_8b_thinking,5788.992881774902,0.0,False,0,0
chart2text_00552_b6c10404eaa378fe,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1409.985065460205,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,4610.161066055298,0.00010700000000000001,False,23,512
ai2d_01463_78484738f8fa4693,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,65.58680534362793,0.0,False,False,qwen2_5_vl_3b,228.04903984069824,1.72e-05,False,84,2
chart2text_01346_e9b2763787db965f,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1544.1460609436035,1.36e-05,False,True,qwen3_vl_8b_thinking,5865.2191162109375,0.0,False,0,0
aokvqa_01806_0ea01843a0db6f81,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1274.9459743499756,0.0,False,False,qwen3_vl_8b_thinking,4121.395111083984,9.960000000000001e-05,False,49,449
aokvqa_00935_b0157c0bbe24bfb3,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,926.0039329528809,0.0,True,False,qwen3_vl_8b_thinking,4676.108121871948,0.00011240000000000001,False,50,512
aokvqa_00306_3718fb75880a03af,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,918.287992477417,0.0,True,False,qwen3_vl_8b_thinking,5858.844757080078,0.0,False,0,0
chart2text_01704_57b5e14ef44d0283,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,715.9700393676758,1.58e-05,False,True,qwen3_vl_8b_thinking,5718.281984329224,0.0,False,0,0
chartqa_00057_ae959f20bd0bfe30,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,277.0090103149414,9.600000000000001e-06,False,True,qwen2_5_vl_3b,5421.011924743652,0.0,False,0,0
chartqa_00396_7713e716759eded8,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,129.10699844360352,7.2000000000000005e-06,False,True,qwen3_vl_8b_thinking,5955.279111862183,0.0,False,0,0
aokvqa_00583_852c0d7fb2c3d9a7,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,876.9290447235107,0.0,False,False,qwen2_5_vl_3b,584.7957134246826,2.32e-05,False,67,49
chart2text_00930_55a97e5ae7ddd9e4,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,450.87313652038574,2.1000000000000002e-05,False,True,qwen3_vl_8b_thinking,5887.801170349121,0.0,False,0,0
chart2text_00182_d2ab682a289b99f1,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,764.5578384399414,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,5804.9328327178955,0.0,False,0,0
ai2d_00612_d905586a82e190dc,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,57.38019943237305,0.0,True,False,qwen3_vl_8b_thinking,4667.273998260498,0.00011660000000000002,False,71,512
aokvqa_01394_21e6198506fe04ff,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,543.1180000305176,0.0,False,False,qwen3_vl_8b_thinking,5654.991149902344,0.0,False,0,0
ai2d_01106_600d8f182c17a518,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.34503746032715,0.0,True,False,qwen2_5_vl_3b,5821.158885955811,0.0,False,0,0
ai2d_01862_9dce8ee3746f8f40,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,58.18438529968262,0.0,True,False,qwen3_vl_8b_thinking,4697.944164276123,0.0001116,False,46,512
ai2d_00296_55cf248aefaaa556,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,127.7310848236084,1.1200000000000001e-05,True,True,qwen3_vl_8b_thinking,3311.3179206848145,8.12e-05,False,50,356
aokvqa_01809_4544edc16ce74c08,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,297.224760055542,0.0,False,False,qwen3_vl_8b_thinking,4046.5121269226074,0.0001006,False,73,430
chart2text_01348_961af39c949c6617,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,831.4030170440674,3.96e-05,False,True,qwen3_vl_8b_thinking,5974.418163299561,0.0,False,0,0
chart2text_00558_ee6956a74a926473,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,684.3140125274658,1.58e-05,False,True,qwen3_vl_8b_thinking,5819.2298412323,0.0,False,0,0
aokvqa_00950_c78e855e27ec15cb,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,545.8111763000488,0.0,False,False,qwen3_vl_8b_thinking,4684.291124343872,0.00011220000000000002,False,49,512
aokvqa_00312_e8339a34879d65ca,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1396.5859413146973,0.0,True,False,qwen3_vl_8b_thinking,4680.280923843384,0.00011140000000000001,False,45,512
ai2d_01468_062f1c423b1d757f,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,85.6781005859375,7.600000000000001e-06,True,True,qwen3_vl_8b_thinking,6169.7118282318115,0.0,False,0,0
chartqa_00399_271ffedf938592f9,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,254.51397895812988,1.38e-05,False,True,qwen3_vl_8b_thinking,4245.856761932373,9.900000000000001e-05,False,26,469
chartqa_00060_1e2fa9023124627e,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,196.6421604156494,8.200000000000001e-06,False,True,qwen3_vl_8b_thinking,5824.594974517822,0.0,False,0,0
chart2text_01713_f1b32148e24adb3e,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,495.35417556762695,2.48e-05,False,True,qwen2_5_vl_3b,5900.279998779297,0.0,False,0,0
aokvqa_01398_391dfa427ab725d5,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,1385.9238624572754,0.0,True,False,qwen2_5_vl_3b,212.446928024292,1.14e-05,False,54,3
aokvqa_00584_ba4f1f181374c053,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,776.2000560760498,0.0,False,False,qwen2_5_vl_3b,867.1939373016357,2.8800000000000002e-05,False,60,84
ai2d_01868_2b606205f69088f9,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,49.58486557006836,7.800000000000002e-06,True,True,qwen2_5_vl_3b,218.02926063537598,1.06e-05,False,51,2
chart2text_00935_54c37f6d68cf9076,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1341.6662216186523,1.4000000000000001e-05,False,True,qwen3_vl_8b_thinking,5751.765966415405,0.0,False,0,0
ai2d_00613_7678b6e00d048450,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,142.26889610290527,1.3000000000000001e-05,True,True,qwen3_vl_8b_thinking,4612.16402053833,0.00011320000000000001,False,54,512
chart2text_00184_ca9b8d323ff1e1ea,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,716.9010639190674,1.58e-05,False,True,qwen3_vl_8b_thinking,5884.266138076782,0.0,False,0,0
ai2d_01116_d3be14ccdd7a70aa,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,56.568145751953125,0.0,False,False,qwen3_vl_8b_thinking,5704.797983169556,0.0,False,0,0
ai2d_00299_e6b4138618f37f17,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,283.4157943725586,1.86e-05,True,True,qwen3_vl_8b_thinking,5744.19379234314,0.0,False,0,0
chart2text_00561_b2a1d796a7c6fe23,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,882.4818134307861,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4686.478137969971,0.00010700000000000001,False,23,512
aokvqa_01812_9d4ff90c0d135375,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,835.0527286529541,0.0,True,False,qwen3_vl_8b_thinking,4709.873199462891,0.0001112,False,44,512
aokvqa_00958_5163a782477b861d,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,472.6889133453369,0.0,True,False,qwen3_vl_8b_thinking,4717.088937759399,0.00011180000000000001,False,47,512
aokvqa_00315_c740d5a58065e257,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,508.6069107055664,0.0,False,False,qwen3_vl_8b_thinking,5832.565784454346,0.0,False,0,0
ai2d_01480_e359ba1fdb3240fd,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.83999443054199,0.0,True,False,qwen3_vl_8b_thinking,5688.0340576171875,0.0,False,0,0
chart2text_01349_38eb037ba228aa67,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,787.4701023101807,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,4212.837934494019,9.780000000000002e-05,False,21,468
chart2text_00945_d295b7fd05819777,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1291.8500900268555,1.4000000000000001e-05,False,True,qwen2_5_vl_3b,493.18981170654297,1.42e-05,False,32,39
chartqa_00065_339d6b3c227c2575,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,540.0550365447998,1.4400000000000001e-05,False,True,qwen3_vl_8b_thinking,5998.418092727661,0.0,False,0,0
chart2text_01716_7579b7fcd9f9f35c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1508.286952972412,1.36e-05,False,True,qwen3_vl_8b_thinking,5860.0146770477295,0.0,False,0,0
chart2text_00189_fe0e0d7a00128f5c,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,513.5018825531006,2.48e-05,False,True,qwen3_vl_8b_thinking,5670.759201049805,0.0,False,0,0
chartqa_00406_7806c7a80743d5d1,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1332.3240280151367,3.08e-05,False,True,qwen3_vl_8b_thinking,5740.417003631592,0.0,False,0,0
ai2d_00625_ff7c97f6b3fff118,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,88.25111389160156,0.0,True,False,qwen3_vl_8b_thinking,3215.622901916504,7.94e-05,False,55,342
aokvqa_00590_ecfd864503ecf18b,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,621.0601329803467,0.0,True,False,qwen3_vl_8b_thinking,4727.219104766846,0.00011440000000000002,False,60,512
ai2d_01151_c98bf13ad1dbd464,diagram_reasoning,mc,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,149.48606491088867,1.2e-05,True,True,qwen3_vl_8b_thinking,4113.11674118042,9.84e-05,False,49,443
aokvqa_01406_db51017a86c8c952,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,3815.6509399414062,0.0,False,False,qwen3_vl_8b_thinking,5745.966196060181,0.0,False,0,0
ai2d_01876_8fba8cb7e31346b6,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.17799949645996,0.0,False,False,qwen2_5_vl_3b,5541.054964065552,0.0,False,0,0
ai2d_00301_87c41d8d1fd6d0d9,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,54.37493324279785,0.0,True,False,qwen3_vl_8b_thinking,5955.159902572632,0.0,False,0,0
chart2text_00576_fcccb16299447e2d,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,877.4158954620361,1.3200000000000002e-05,False,True,qwen3_vl_8b_thinking,4614.647150039673,0.00010700000000000001,False,23,512
aokvqa_01816_92289ad56340224e,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,601.3851165771484,0.0,False,False,qwen3_vl_8b_thinking,5957.333087921143,0.0,False,0,0
aokvqa_00961_15a093a3bf4bf689,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,819.7917938232422,0.0,False,False,qwen3_vl_8b_thinking,5980.9510707855225,0.0,False,0,0
ai2d_01484_95fc8886fcaae642,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,58.81690979003906,0.0,True,False,qwen3_vl_8b_thinking,5670.594215393066,0.0,False,0,0
aokvqa_00317_88cc7c6ab88971b4,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,2606.9369316101074,0.0,False,False,qwen3_vl_8b_thinking,4651.314258575439,0.00011220000000000002,False,49,512
chartqa_00082_c88d0b5b7b7291aa,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,235.65196990966797,9e-06,False,True,qwen3_vl_8b_thinking,3180.07493019104,7.3e-05,False,24,341
chart2text_01357_9176d1e327f39e13,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,1088.9427661895752,5.22e-05,False,True,qwen3_vl_8b_thinking,5836.657762527466,0.0,False,0,0
chart2text_01719_c8d3fb5bf4ffdc74,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,495.04590034484863,2.48e-05,False,True,qwen3_vl_8b_thinking,4679.868936538696,0.0001072,False,24,512
chartqa_00407_e668cb7b3fbcbdbf,chart_reasoning,exact,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,165.06099700927734,9.400000000000001e-06,False,True,qwen3_vl_8b_thinking,5838.296175003052,0.0,False,0,0
chart2text_00959_d16bb85f6b03e970,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,486.82594299316406,2.48e-05,False,True,qwen3_vl_8b_thinking,5909.492015838623,0.0,False,0,0
aokvqa_01418_84b84b7af9cade0c,knowledge_vqa,exact,Qwen/Qwen2.5-VL-7B-Instruct,111.3290786743164,0.0,True,False,qwen3_vl_8b_thinking,4495.9657192230225,0.0001076,False,45,493
chart2text_00190_126fc566fe1d029b,chart_captioning,freeform,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,749.3722438812256,1.2600000000000001e-05,False,True,qwen3_vl_8b_thinking,4220.175981521606,9.780000000000002e-05,False,21,468
ai2d_00303_1edc70add56c6c0e,diagram_reasoning,mc,Qwen/Qwen2.5-VL-7B-Instruct,52.255868911743164,0.0,True,False,qwen2_5_vl_3b,219.79331970214844,1.28e-05,False,62,2
